Fix Mode,SV in Fix,Week Num,Time of Week (0.01s),Latitude (1E-7 deg),Longitude (1E-7 deg),Height Above Ellipsoid (0.01 m),Height Above Sea Level (0.01 m),Geometric Dilution of Precision (0.01),Position Dilution of Precision (0.01),Horizontal Dilution of Precision (0.01),Vertical Dilution of Precision (0.01),Time Dilution of Precision (0.01),ECEF X (0.01 m),ECEF Y (0.01 m),ECEF Z (0.01 m),ECEF-VX (0.01m/s),ECEF-VY (0.01m/s),ECEF-VZ (0.01m/s),Raw Range,Frequency Offset,Target ID
2,10,2155,50396979,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50396989,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50396989,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
,,,50397000.51,,,,,,,,,,,,,,,,22765,1320,74
,,,50397182.24,,,,,,,,,,,,,,,,219956,1048200,76
,,,50397355.77,,,,,,,,,,,,,,,,191511,1144,77
,,,50397355.77,,,,,,,,,,,,,,,,191511,1144,77
,,,50397528.19,,,,,,,,,,,,,,,,109263,424,78
2,10,2155,50397629,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50397639,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50397649,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50397659,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50397669,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50397679,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50397689,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50397689,374004465,-1221729481,12838,16068,188,168,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
,,,50397701.77,,,,,,,,,,,,,,,,22780,1320,74
,,,50397881.92,,,,,,,,,,,,,,,,220017,1048200,76
,,,50398565.37,,,,,,,,,,,,,,,,109230,408,78
2,10,2155,50398669,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50398679,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50398689,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50398699,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50398709,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50398719,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50398729,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50398729,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
,,,50398737.71,,,,,,,,,,,,,,,,22744,1304,74
,,,50398919.37,,,,,,,,,,,,,,,,219985,1048168,76
,,,50399091.7,,,,,,,,,,,,,,,,191465,1080,77
,,,50399265.28,,,,,,,,,,,,,,,,109201,424,78
2,10,2155,50399369,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50399379,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50399389,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50399399,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50399409,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50399419,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50399429,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50399429,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
,,,50399437.71,,,,,,,,,,,,,,,,22760,1304,74
,,,50399619.68,,,,,,,,,,,,,,,,219985,1048184,76
,,,50399791.99,,,,,,,,,,,,,,,,191463,1096,77
,,,50400216.76,,,,,,,,,,,,,,,,109249,424,78
2,10,2155,50400319,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50400329,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50400339,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50400349,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50400359,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50400369,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50400379,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50400379,374004465,-1221729481,12838,16068,188,167,90,141,85,-270137425,-429420454,385287043,0,0,0,,,
,,,50400390.26,,,,,,,,,,,,,,,,22770,1304,74
,,,50400572.78,,,,,,,,,,,,,,,,219963,1048168,76
,,,50400745.18,,,,,,,,,,,,,,,,191453,1048,77
,,,50400917.64,,,,,,,,,,,,,,,,109157,376,78
2,10,2155,50401019,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401029,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401039,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401049,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401059,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401069,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401079,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401079,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
,,,50401089.98,,,,,,,,,,,,,,,,22804,1304,74
,,,50401271.35,,,,,,,,,,,,,,,,219975,1048216,76
,,,50401445.97,,,,,,,,,,,,,,,,191361,1096,77
,,,50401618.53,,,,,,,,,,,,,,,,109185,408,78
2,10,2155,50401719,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401729,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401739,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401749,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401759,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401769,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401779,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50401779,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
,,,50401790.97,,,,,,,,,,,,,,,,22694,1304,74
,,,50401972.45,,,,,,,,,,,,,,,,220015,1048184,76
,,,50402144.74,,,,,,,,,,,,,,,,191490,1064,77
,,,50402318.44,,,,,,,,,,,,,,,,109195,424,78
2,10,2155,50402419,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50402429,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50402439,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50402449,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50402459,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50402469,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50402479,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50402479,374004465,-1221729481,12838,16068,187,167,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
,,,50402490.77,,,,,,,,,,,,,,,,22754,1304,74
,,,50402674.65,,,,,,,,,,,,,,,,219942,1048184,76
,,,50402846.87,,,,,,,,,,,,,,,,191497,1048,77
,,,50403019.31,,,,,,,,,,,,,,,,109281,392,78
2,10,2155,50403129,374004465,-1221729481,12838,16068,187,166,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50403139,374004465,-1221729481,12838,16068,187,166,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50403149,374004465,-1221729481,12838,16068,187,166,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50403159,374004465,-1221729481,12838,16068,187,166,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50403169,374004465,-1221729481,12838,16068,187,166,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50403179,374004465,-1221729481,12838,16068,187,166,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50403189,374004465,-1221729481,12838,16068,187,166,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50403189,374004465,-1221729481,12838,16068,187,166,90,140,85,-270137425,-429420454,385287043,0,0,0,,,
,,,50403191.65,,,,,,,,,,,,,,,,22805,1304,74
,,,50403374.55,,,,,,,,,,,,,,,,219904,1048168,76
,,,50403374.55,,,,,,,,,,,,,,,,219904,1048168,76
,,,50403546.86,,,,,,,,,,,,,,,,191402,1000,77
,,,50404021.18,,,,,,,,,,,,,,,,109243,408,78
2,10,2155,50404129,374004465,-1221729481,12838,16068,187,166,90,140,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50404139,374004465,-1221729481,12838,16068,187,166,90,140,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50404149,374004465,-1221729481,12838,16068,187,166,90,140,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50404159,374004465,-1221729481,12838,16068,187,166,90,140,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50404169,374004465,-1221729481,12838,16068,187,166,90,140,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50404179,374004465,-1221729481,12838,16068,187,166,90,140,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50404189,374004465,-1221729481,12838,16068,187,166,90,140,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50404189,374004465,-1221729481,12838,16068,187,166,90,140,84,-270137425,-429420454,385287043,0,0,0,,,
,,,50404193.55,,,,,,,,,,,,,,,,22731,1304,74
,,,50404864.53,,,,,,,,,,,,,,,,191434,1000,77
,,,50405036.88,,,,,,,,,,,,,,,,109241,408,78
2,10,2155,50405139,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405149,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405159,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405169,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405179,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405189,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405199,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405199,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
,,,50405210.4,,,,,,,,,,,,,,,,22750,1304,74
,,,50405390.71,,,,,,,,,,,,,,,,220039,1048184,76
,,,50405563.13,,,,,,,,,,,,,,,,191510,1000,77
,,,50405735.51,,,,,,,,,,,,,,,,109174,408,78
2,10,2155,50405839,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405849,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405859,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405869,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405879,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405889,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405899,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50405899,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
,,,50405908.92,,,,,,,,,,,,,,,,22716,1320,74
,,,50406089.21,,,,,,,,,,,,,,,,220018,1048120,76
,,,50406262.69,,,,,,,,,,,,,,,,191450,1000,77
,,,50406434.94,,,,,,,,,,,,,,,,109266,408,78
2,10,2155,50406539,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50406549,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50406559,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50406569,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50406579,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50406589,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50406599,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50406599,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
,,,50406608.46,,,,,,,,,,,,,,,,22727,1304,74
,,,50406789.13,,,,,,,,,,,,,,,,219990,1048152,76
,,,50406961.6,,,,,,,,,,,,,,,,191398,984,77
,,,50407133.96,,,,,,,,,,,,,,,,109372,408,78
2,10,2155,50407239,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407249,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407259,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407269,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407279,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407289,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407299,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407299,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
,,,50407307.47,,,,,,,,,,,,,,,,22756,1320,74
,,,50407487.74,,,,,,,,,,,,,,,,219909,1048120,76
,,,50407660.13,,,,,,,,,,,,,,,,191452,984,77
,,,50407833.67,,,,,,,,,,,,,,,,109253,408,78
2,10,2155,50407939,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407949,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407959,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407969,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407979,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407989,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407999,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
2,10,2155,50407999,374004465,-1221729481,12838,16068,186,166,90,139,84,-270137425,-429420454,385287043,0,0,0,,,
,,,50408007.29,,,,,,,,,,,,,,,,22768,1304,74
,,,50408187.57,,,,,,,,,,,,,,,,219931,1048120,76
,,,50408360.03,,,,,,,,,,,,,,,,191421,968,77
,,,50408532.27,,,,,,,,,,,,,,,,109071,392,78
2,10,2155,50408639,374004404,-1221729456,12230,15460,186,165,90,139,84,-270137171,-429420092,385286620,0,0,0,,,
2,10,2155,50408649,374004404,-1221729456,12230,15460,186,165,90,139,84,-270137171,-429420092,385286620,0,0,0,,,
2,10,2155,50408659,374004452,-1221729486,12220,15450,186,165,90,139,84,-270137172,-429420044,385286656,9,26,36,,,
2,10,2155,50408669,374004456,-1221729486,12224,15454,186,165,90,139,84,-270137173,-429420044,385286662,-2,17,44,,,
2,10,2155,50408679,374004456,-1221729486,12224,15454,186,165,90,139,84,-270137173,-429420044,385286662,0,0,0,,,
2,10,2155,50408689,374004456,-1221729486,12224,15454,186,165,90,139,84,-270137173,-429420044,385286662,0,0,0,,,
2,10,2155,50408699,374004456,-1221729486,12224,15454,186,165,90,139,84,-270137173,-429420044,385286662,0,0,0,,,
2,10,2155,50408699,374004456,-1221729486,12224,15454,186,165,90,139,84,-270137173,-429420044,385286662,0,0,0,,,
,,,50408704.54,,,,,,,,,,,,,,,,22669,1320,74
,,,50408885.13,,,,,,,,,,,,,,,,220153,1048120,76
,,,50409057.57,,,,,,,,,,,,,,,,191543,1000,77
,,,50409229.83,,,,,,,,,,,,,,,,109342,376,78
2,10,2155,50409339,374004652,-1221729653,12144,15374,185,165,90,138,84,-270137193,-429419800,385286786,0,0,0,,,
2,10,2155,50409349,374004655,-1221729661,12146,15376,185,165,90,138,84,-270137199,-429419795,385286791,-42,35,39,,,
2,10,2155,50409359,374004659,-1221729667,12149,15379,196,174,99,143,91,-270137204,-429419792,385286796,-40,19,37,,,
2,10,2155,50409369,374004661,-1221729672,12149,15379,185,165,90,138,84,-270137207,-429419789,385286798,-32,24,39,,,
2,10,2155,50409379,374004664,-1221729677,12148,15378,185,165,90,138,84,-270137208,-429419784,385286800,0,0,0,,,
2,10,2155,50409389,374004666,-1221729680,12150,15380,185,165,90,138,84,-270137211,-429419783,385286802,0,0,0,,,
2,10,2155,50409399,374004665,-1221729683,12148,15378,185,165,90,138,84,-270137213,-429419781,385286801,0,0,0,,,
2,10,2155,50409399,374004665,-1221729683,12148,15378,185,165,90,138,84,-270137213,-429419781,385286801,0,0,0,,,
,,,50409403.5,,,,,,,,,,,,,,,,22821,1304,74
,,,50409584.13,,,,,,,,,,,,,,,,219957,1048136,76
,,,50409757.7,,,,,,,,,,,,,,,,191322,1064,77
,,,50409930.03,,,,,,,,,,,,,,,,109146,408,78
2,10,2155,50410039,374004850,-1221729816,12207,15437,185,165,90,138,84,-270137271,-429419652,385287000,0,0,0,,,
2,10,2155,50410049,374004853,-1221729818,12210,15440,185,165,90,138,84,-270137273,-429419651,385287004,1,36,23,,,
2,10,2155,50410059,374004857,-1221729820,12216,15446,191,172,91,145,84,-270137276,-429419652,385287011,3,28,33,,,
2,10,2155,50410069,374004861,-1221729822,12220,15450,185,165,90,138,84,-270137277,-429419652,385287017,6,23,34,,,
2,10,2155,50410079,374004865,-1221729823,12220,15450,185,165,90,138,84,-270137276,-429419649,385287021,7,31,34,,,
2,10,2155,50410089,374004869,-1221729824,12221,15451,185,165,90,138,84,-270137276,-429419647,385287025,1,29,30,,,
2,10,2155,50410099,374004873,-1221729826,12224,15454,185,165,90,138,84,-270137277,-429419646,385287030,0,25,34,,,
2,10,2155,50410099,374004873,-1221729826,12224,15454,185,165,90,138,84,-270137277,-429419646,385287030,0,25,34,,,
,,,50410102.31,,,,,,,,,,,,,,,,22908,1304,74
,,,50410283.97,,,,,,,,,,,,,,,,220078,1048136,76
,,,50410457.47,,,,,,,,,,,,,,,,191336,1128,77
,,,50410629.83,,,,,,,,,,,,,,,,109356,408,78
2,10,2155,50410739,374005036,-1221730058,12286,15516,185,165,90,138,84,-270137419,-429419485,385287211,0,0,0,,,
2,10,2155,50410749,374005038,-1221730061,12284,15514,185,165,90,138,84,-270137420,-429419481,385287212,0,0,0,,,
2,10,2155,50410759,374005041,-1221730064,12284,15514,185,165,90,138,84,-270137421,-429419478,385287215,-23,26,28,,,
2,10,2155,50410769,374005044,-1221730068,12285,15515,185,165,90,138,84,-270137423,-429419475,385287218,0,0,0,,,
2,10,2155,50410779,374005046,-1221730071,12287,15517,185,165,90,138,84,-270137426,-429419473,385287221,-6,18,58,,,
2,10,2155,50410789,374005051,-1221730073,12290,15520,185,165,90,138,84,-270137427,-429419472,385287227,-4,19,54,,,
2,10,2155,50410799,374005056,-1221730075,12290,15520,204,184,103,152,88,-270137426,-429419468,385287232,22,34,82,,,
2,10,2155,50410799,374005056,-1221730075,12290,15520,204,184,103,152,88,-270137426,-429419468,385287232,22,34,82,,,
,,,50410802.14,,,,,,,,,,,,,,,,23057,1304,74
,,,50410982.34,,,,,,,,,,,,,,,,219909,1048120,76
,,,50411157.13,,,,,,,,,,,,,,,,191380,1128,77
,,,50411329.36,,,,,,,,,,,,,,,,109435,376,78
2,10,2155,50411429,374005231,-1221730348,12283,15513,220,197,102,168,98,-270137565,-429419234,385287382,-30,31,6,,,
2,10,2155,50411439,374005232,-1221730353,12287,15517,220,197,102,168,98,-270137570,-429419234,385287385,-30,34,15,,,
2,10,2155,50411459,374005234,-1221730363,12293,15523,197,175,95,147,91,-270137579,-429419233,385287390,-49,4,12,,,
